report_date,environment_type,falcon_instance,functional_domain,k8s_cluster,karpenter_status,cpu_packing_percent
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted1,Karpenter_Disabled,39.4508375141055
2025-03-31,prod,aws-prod16-eunorth1,security,sam-mgmt-truth1,Karpenter_Disabled,39.466252009436616
2025-03-31,prod,aws-prod10-apsoutheast1,security,sam-mgmt-truth1,Karpenter_Disabled,39.49253958283477
2025-03-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted1,Karpenter_Disabled,39.512009879868394
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted6,Karpenter_Disabled,39.607243877479455
2025-03-31,prod,aws-prod20-ilcentral1,security,sam-mgmt-truth1,Karpenter_Disabled,39.65789915695693
2025-03-31,prod,aws-prod13-euwest2,core1,sam-restricted3,Karpenter_Disabled,39.73994267035471
2025-03-31,prod,aws-prod20-ilcentral1,foundation,sam-logging-monitoring1,Karpenter_Disabled,39.86597091112507
2025-03-31,prod,aws-prod1-useast1,tableau,sam-processing4,Karpenter_Disabled,39.88447740201295
2025-03-31,prod,aws-prod5-uswest2,core2,sam-restricted9,Karpenter_Disabled,39.93910661457164
2025-03-31,prod,aws-prod12-euwest3,security,sam-mgmt-truth1,Karpenter_Disabled,39.99572457832501
2025-03-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted2,Karpenter_Disabled,40.15832167775642
2025-03-31,prod,aws-prod4-apsoutheast2,security,sam-mgmt-truth1,Karpenter_Disabled,40.18260909247082
2025-03-31,test,perf1-useast2,einstein,sam-restricted1,Karpenter_Disabled,40.21305438236838
2025-03-31,prod,aws-prod9-apnortheast1,security,sam-mgmt-truth1,Karpenter_Disabled,40.24110555831656
2025-03-31,esvc,aws-esvc1-useast2,security,sam-mgmt-truth1,Karpenter_Disabled,40.25983904022905
2025-03-31,prod,aws-prod16-eunorth1,einstein,sam-restricted1,Karpenter_Disabled,40.27001507049997
2025-03-31,test,test1-uswest2,core3,sam-restricted5,Karpenter_Disabled,40.81620362150831
2025-03-31,prod,aws-prod2-apsouth1,core1,sam-restricted5,Karpenter_Disabled,40.84620128614325
2025-03-31,prod,aws-prod21-useast2,einstein,sam-restricted1,Karpenter_Disabled,40.848073339989824
2025-03-31,prod,aws-prod20-ilcentral1,einstein,sam-restricted1,Karpenter_Disabled,40.89776010998817
2025-03-31,prod,aws-prod22-apnortheast3,einstein,sam-restricted1,Karpenter_Disabled,40.89797979091037
2025-03-31,prod,aws-prod19-eusouth1,einstein,sam-restricted1,Karpenter_Disabled,40.898244185648565
2025-03-31,prod,aws-prod18-mecentral1,einstein,sam-restricted1,Karpenter_Disabled,40.90034573500175
2025-03-31,prod,aws-prod14-apnortheast2,einstein,sam-restricted1,Karpenter_Disabled,40.900691781056224
2025-03-31,prod,aws-prod17-apsoutheast3,einstein,sam-restricted1,Karpenter_Disabled,41.165751394293345
2025-03-31,prod,aws-prod10-apsoutheast1,einstein,sam-restricted1,Karpenter_Disabled,41.167162795616576
2025-03-31,prod,aws-prod12-euwest3,einstein,sam-restricted1,Karpenter_Disabled,41.16817371667454
2025-03-31,esvc,aws-esvc1-useast2,crypto,sam-mgmt-truth1,Karpenter_Disabled,41.17047675856854
2025-03-31,esvc,aws-esvc3-uswest2,crypto,sam-mgmt-truth1,Karpenter_Disabled,41.17069140708723
2025-03-31,esvc,aws-esvc2-uswest2,crypto,sam-mgmt-truth1,Karpenter_Disabled,41.170828588471345
2025-03-31,test,test1-uswest2,core3,sam-restricted4,Karpenter_Disabled,41.40477951199583
2025-03-31,prod,aws-prod2-apsouth1,einstein,sam-restricted1,Karpenter_Disabled,41.420281875896144
2025-03-31,prod,aws-prod4-apsoutheast2,einstein,sam-restricted1,Karpenter_Disabled,41.421308349585736
2025-03-31,prod,aws-prod3-eucentral1,einstein,sam-restricted1,Karpenter_Disabled,41.42633379369119
2025-03-31,prod,aws-prod5-uswest2,einstein,sam-restricted1,Karpenter_Disabled,41.4354068101863
2025-03-31,prod,aws-prod9-apnortheast1,einstein,sam-restricted1,Karpenter_Disabled,41.56346717928132
2025-03-31,prod,aws-prod21-useast2,einstein2,sam-processing1,Karpenter_Disabled,41.63823198954329
2025-03-31,prod,aws-prod4-apsoutheast2,core1,sam-restricted3,Karpenter_Disabled,41.64068690586029
2025-03-31,test,test1-uswest2,core3,sam-restricted1,Karpenter_Disabled,41.912080138424685
2025-03-31,prod,aws-prod1-useast1,einstein,sam-restricted1,Karpenter_Disabled,41.96722904982748
2025-03-31,prod,aws-prod3-eucentral1,security,sam-mgmt-truth1,Karpenter_Disabled,42.023631205477855
2025-03-31,prod,aws-prod21-useast2,core1,sam-restricted10,Karpenter_Disabled,42.06488517342635
2025-03-31,prod,aws-prod9-apnortheast1,core1,sam-restricted2,Karpenter_Disabled,42.24225781235519
2025-03-31,prod,aws-prod8-cacentral1,core1,sam-restricted3,Karpenter_Disabled,42.28455369687485
2025-03-31,prod,aws-prod19-eusouth1,core1,sam-restricted3,Karpenter_Disabled,42.34936485386642
2025-03-31,prod,aws-prod22-apnortheast3,core1,sam-processing-sc5,Karpenter_Disabled,42.66530907723654
2025-03-31,prod,aws-prod16-eunorth1,core1,sam-restricted7,Karpenter_Disabled,42.8390209522887
2025-03-31,esvc,aws-esvc2-uswest2,foundation,sam-logging-monitoring1,Karpenter_Disabled,42.89661029784288
2025-03-31,prod,aws-prod13-euwest2,security,sam-mgmt-truth1,Karpenter_Disabled,42.94504727544921
2025-03-31,test,test1-uswest2,core3,sam-processing00001,Karpenter_Enabled,42.99327895523737
2025-03-31,prod,aws-prod19-eusouth1,core1,sam-restricted2,Karpenter_Disabled,43.038388859351535
2025-03-31,prod,aws-prod14-apnortheast2,security,sam-mgmt-truth1,Karpenter_Disabled,43.12935936450796
2025-03-31,prod,aws-prod18-mecentral1,foundation,sam-logging-monitoring1,Karpenter_Disabled,43.34962675777587
2025-03-31,esvc,aws-esvc1-useast2,controltelemetry,sam-processing1,Karpenter_Disabled,43.5779055873929
2025-03-31,prod,aws-prod22-apnortheast3,core1,sam-processing-sc2,Karpenter_Disabled,43.73744786148969
2025-03-31,esvc,aws-esvc2-uswest2,devx-s,sam-processing1,Karpenter_Disabled,43.90001636821672
2025-03-31,prod,aws-prod19-eusouth1,core1,sam-restricted1,Karpenter_Disabled,43.928281782207065
2025-03-31,prod,aws-prod22-apnortheast3,security,sam-mgmt-truth1,Karpenter_Disabled,43.96910765308013
